,business
"Great people, great place for your children to grow.
",business
,business
Great sailing program.Amazing place in the community.My kids take sailing lessons here. They are wonderful and it is a nice facility with amazing staff! ,residential
,business
,business
"I have had 4 children attend Mother Hubbard’s, and I’m not sure why I never wrote a review. Laurie and Sheila are amazing. Sheila made me feel welcome from day one until my last little one left there (5 ish years). Laurie is very special to me. There are many times I would come pick up my kids and find her cuddling my little ones and just playing with the kids. 

My children loved it there !!! Even after they started school they wanted to go to daycare. The teachers in all classrooms are outstanding. They actually care for the children and take pride in their work. They make activities for the kids in their spare time and have theme weeks and outings for the kids. They take the kids out for play time rain or shine (within limits of course) which is great.  

Everyone at Mother Hubbard’s has not treated my kids as if they were just regular children in a daycare, they were treated like family. Every teacher knew every child, and they loved them and constantly asked about them even when they moved on to school. I have also witnessed them doing the same for all children. 

I could honestly go on and on about this little hidden gem! Honestly if it’s a little far from your house - go the extra distance. You will not be disappointed. 

Special thank you to all the amazing staff Julie, Stephanie, Kyla, Brandie, Katherine, Caitlyn, Allison, and everyone I missed for helping me raise my little humans ❤️My 14 month old son started 4 weeks ago and now loves it there.  The staff are excellentDesert I met Tony some time ago,  and since the first day of asking him for some help with getting my bike running Perfect he was always ready to assist with all my issues.  Misfires and sluggishness. 
Hes a fantastic mechanic and very knowledgeable. 
I recommend him for any issues that anyone could bring to the table.  
100%I heard bad things about this place but I could not take the negativity any longer.
I stopped in to check it out myself and was amazed at the service.
My lights were all messed up for MVI, Tony the owner fixed the lights and fixed my brake switch all for 20$ (even worked 30 mins after closing).I ended up giving 50$ for the amazing service to get me back on the road.
He told me his life story and the problems he had starting out with another worker that took over for him while he was very ill. People can be so negative without understanding what was going on.
I will recommend tony and his crew to anyone. Definitely not out to take your money, I felt like I made a new friend today.
Thanks, AndrewAmazing service and skill. 5 star service for all your motorcycle needs. What a great school this is! Attended long enough to attain my first belt and perhaps one day will go back to continue learning more. Classes always involved a lot of well-rounded exercise (I learned so much about exercising/stretching in my time here and it has served me very well since). Self-defense is based on reality and teaches you very effectively. Brenna and Dave are gems - truly great people who care about you reaching your goals and are very welcoming and friendly. No two classes were ever the same and you can't find this variety at your local gym! Thanks guys!My children have been attending Sackville Kung Fu for almost 2 years.  My son is very high energy and hates sports, this is the only activity he has ever been in that he actually loves.  The instructors are great with the children and work with all their individual needs.Trained here for years, great for getting into shape and learning a traditional martial art focused on self defense. I went to a cooperate group training here. It was 6 week 2hrs a week, in this time I saw major changes in my physical appearance. As well my strength and endurance increased! Highly recommend checking them out, super affordableGreat gym! I have lymphedema and the trainer worked around my limitations and has made me go from a person who was going to have to go on disability to someone who is active. He gave me my life back!Ryan is a great trainer! He pushes you beyond what you think you can do, and you leave feeling sore, tired, but confident in yourself ❤️",business
"Very awesome neighbor ! Thankyou you guys !  
Wishing everyone Good day and God bless . !! 

THANK YOU TO ALL !",business
"Kristine was attentive, friendly and helped me to better understand why my muscles hurt the way they did.  I'm now better able to do my job without as much pain in my daily routine. I'd definitely recommend her to anyone.I went to see David and he is amazing! I can't get over how great he was. I've been in pain for 9 years due to an accident while I was a passenger on one of the Metro Transit buses, and in just one appointment with David I experienced tremendous relief. I will be seeing him regularly for sure. 
The staff at Massage experts are very friendly and professional and I would recommend them to anybody I know who needs/is looking for a massage.Massage Experts is very expensive compared to other places even with health insurance. 
The environment at Massage Experts is set up for massages, nicely decorated  and looks clean. The massage therapists however that I saw were NOT good at giving massages. I won't be going back anymore. A few days ago, I ordered an arrangement of roses from Flower Trends, for my moms birthday. She absolutely loves them! Flower Trends is my go-to flower store, for every occasion. They have the best quality flowers, of course, but what I like the most about them is they are experts at customer service and delivering value. They will go the extra mile for you, every time. Thank you Flower Trends Florists.Roxanna designed the most beautiful flower arch, bouquets and boutonnieres for our wedding this August! She was amazing to work with and really listened to what we were looking for. Thank-you so much! We loved the flowers on our wedding day.Flowers were apparently lovely and delivery very prompt. Will order again from this florist. Excellent store for the young budding reader. With sections clearly labeled to help you find the age appropriate novels for your children. Great selection of books, novels, toys and plush toys to stimulate the imagination of the children.Great selection of books, service was great.  The sales person was helpful and mentioned that they could order certain selections in if they didn't have them in store.  The toy selections was not as extensive as the books, but there were different items that I didn't see in other stores.Great service and a wide selection of items
 Books, toys, and lego to name a few. Certainly store for any adult interested in finding items to help enlighten children. When I first walked in I didn't expect much considering the past few times I got my nails done at different places they butchered them and were over priced garbage. These guys at T.A Nails know exactly what they are doing!! My nails are so shiny and smooth! The guy who did them for me was very nice as well!! I only paid 60 bucks and it was well worth it in my opinion. I WILL be going back!i would rate this place a five after going a few hours ago! The service was great and he was always asking how i was doing and telling me what he was about to proceed with. The place was VERY CLEAN and you know that because right after getting them done and dried they brush off the access and ask you to go wash your hands. (It took around 45 minutes for them to be complete) He was not one of those people who talked to the other worker the whole time or one  of those people who didnt talk at all, he started conversations when necessary and told me advice on maintaining the nails. Most of all I LOVE THEM!This place is amazing for getting nails done.the people will treat you like family, and the employees are super nice!! I found the great deal they advertised and purchased it. It was amazing.Perfect day to take the bus over! Wherever I went, I received good help in the stores. The heat outside also helped. :)The Woodlawn plaza is a good place they have the Giant tiger / Staples the bargain barn and lots of other shops there I go there a couple times a month to shop for things.",business
,business
Non believer. However my family is and iv heard great things about it from them.Good people doing good work in the community.Beautiful church,business
,business
,residential
Dorthy and Emily are amazing they will help you with anything!,business
,business
,business
,business
"Overheard that  they sometimes serve canned food  and mix them with rice for the lunch.Oh my goodness, I love this daycare and it's workers! I have been so happy with them and my son has been so lucky to have spent the last (almost) year there!my little 4 years boy had been in this  great daycare for 2 years , it was a great time he spent there with learning a lot of skills such as two language English and Mandarin , in the mean time by the age of 2 he already knew all the alphabet letters in small and capital , it is really pure education centre ,don't hesitate to take your child to that daycare , the teachers are very nice  and treat my child well , unfortunately we had to move to Edmonton , in fact we are not able to find a good one as a little lady bugs .  The new seats are a tremendous improvement over the old wooden pews. Beautiful stained glass. Cozy place to take in a concert.Playing cards and people who work thereBig. Very big. Home to Halifax. Holds the torch to its heart.",business
,residential
,business
"The owner (as of 2019) Is super nice and I really enjoyed my time here. Wish I could go back. He gifted me a laptop I used to mess around on when I was leaving and I really liked the Staff they were really nice too. Overall great place!the art class and man tracker in the woods was amazing one of the better daycare/schools ive been to!:)Great place, my kids love coming here for summer camps and after school. The staff really care about the kids and they have a lot of fun!",business
"I registered in a class then they canceled the class no body even called me ...I got 1 day off and arrived there at 7 in the morning nobody was there....
I asked for my money back they said we dont return money we put it under you're account ...so I was have to buy 300$ product from them...
I never suggest this place ...Friendly staff with a great classroom, well stocked for an enjoyable learning experience.I have known Anna and her wonderful staff for 10 years.  It has been an absolute exciting experience growing as an Aesthetician and learning all that Anna has to offer.  The quality of the products offered are of superior quality and can be found no where else.
I know my clients are receiving the best in Spa products and only offer the best to my clients.
Anna's Discover Learning Center is a comfortable and phenomenal place to grow in professional knowledge as well as make professional connections.  I look forward to working with Anna and her team for the next 10+ years  I cannot say enough great things about this daycare, particularly the infant room my son is in. They are so great with him. I love how they look forward to seeing him, are great about sharing his day at pickup and calmed my fears when he first started. I'd give 6 stars if I could.",business
Tried the goodies at the farmers markets. The pastries are tasty and nicely sized! The scones were my go to. Especially the blueberry.  The pricing could offer some deals. We bought 4 scones and had to pay individual pricing for each— a lil incentive to buy is always nice for customers!! Otherwise Good service and smiling ladies always greeting you!!The glazed apple strudel is wonderful!! Everything else looks delicious as well!,business
Great sailing program.Amazing place in the community.My kids take sailing lessons here. They are wonderful and it is a nice facility with amazing staff! ,residential
,business
"Boys did a great job answering all questions and were very knowledgeable and friendly!We had major root problems on the city side of our sewar pipe. The city sent in Cornell to rectify the situation. Impressed is an understatement of my experience. The crew (Jarred and Josh) were very polite, professional and did great work. They were punctual and answered all of my questions (I was quite curious). ZERO MESS!!! They also provided me with video proof I can provide to my insurance (the get coverage). I don't leave many reviews, and never heard of them before they showed up at my door. That said, I would recommend them in a heartbeat.Little delayed on getting report but great service",business
I don't feel encouraged and supported in my classesA pretty good school but they always talk about them being against bullying but when someone is being bullied they’re all like “Oh yeah kid we have to paint the walls we’ll deal with that later”The bullys in the school are to rude ,business
,business
,residential
"Eldons soup and sandwich shop is down stairs. Feels like home kitchen. Great food!!!! Great prices!!! Eldon is the nicest sweetest guys I know!Community minded church. They are the venue for the monthly free supper (COME) that several area churches contribute to. It is well attended.Great building. Lots of parking. Due to the lights so easy to get into the parking lot. Best beef n barley soup ever! Stopped by today the owner was so social and welcoming. It felt like going to nans for lunch. If you get a chance go try it and support this small business, I know I'll be back to try the seafood chowder.Eldon whips up some delicious soups, sandwiches and sweets and always makes you feel right at home!  Highly recommend!The smell walking in is enough to keep you coming back for more! Delicious! Motion Dance is more than just a Dance Centre! Motion Dance is a family! Every child feels the love and welcome at every single class! The teachers and assistants are amazing and take the time to get to know every single student! The friendships and bonds built make dancing more than just dancing but make dancing life! This will be my daughters 4th year at Motion Dance and she is more excited every year!!",business
,business
,business
Nice people. The second floor of this building is not wheelchair accessible so you can't get to see your kids if you're in a wheelchair and if your kids are in a wheelchair it's not accessible to them at all. Do not send your kids here if they are above 3rd grade. When they come home they will be depressed and sad with this place.,business
"Good school, my daughter likes it.",business
,business
,business
,business
"Great place to pickup a mooring ball.  Restaurants, grocery store, ice and beach all nearby within walking distance!Wonderful food and service, thanks to Alyssa recommend to anyoneBeautiful spot to launch yer boat ",business
"My 8 year old daughter has gone here on and off for the past 3 years and I've never had a bad experience. The only reason she's not there permanently is that Excel is cheaper and more convenient during the school year.  I wish I would have known about this place earlier on.  They are always very welcoming, do lots of activities and have lots of outdoor time.  The place is always fresh and clean and well maintained.Future Stars' Learning Centre is an incredible daycare with the most supporting staff. There are so many educational activities that they provide on a daily basis that have shown that the staff truly care about the children's learning. The staff work hard to ensure that they are providing the best care for the children, and any communication with parents are fast and reliable. The daycare also goes on many field trips that enhance their learning while maintaining a safe and fun space. You know that your children are in the best hands when you enrol your child at FSLC!I  go to  that  ",business
"The gym here is a little weird but it is right next to a pokemon gym and the park up the hill is a very good spot for pokemons and wizards.Great location and good rec programs. We attended the parents toddler music program, love itGreat lessons for kids Best pre-school period. Field trips, swimming, outting, excellent director and staff, really nothing else has come close.My kids don’t go here, but I’ve heard great things from my friends!Best Preschool ever, starts at age 3...tons of field trips and swimming 3 days a week! we love Needham, my son cries when I come pick him up cause he wants to stay and play! teacher are great, have all been there for a long time. ",business
"Pretty good! Clean and very pretty! Loved visiting alot.Lovely church,great choir. Plenty of parking.Church and hall If you  are looking for authentic Montessori, this is not a good school . Unfortunately i have to pull off my 2 daughters from this school Midway of academic year .We put our daughters here as we moved from different location. My elder one who joined here at 5 Yrs was already from Authentic Montessori Who at 4 yrs did 4 digit complex additions  literally started forgetting all those.More importantly my kid was good at  cursive Writing and the school has not preserved that besides we discussed about this at the begining rather let/taught my daughter to write print letters. This is one of the main reason im writing review ,like when ever i see my kid writing print letters i get frustrated.Luckily now at her new school teachers encourage her to write in cursive and she picked up nicely.  At times they say this & that  will be  taught only in Grade 1 etc was really disappointing. Coz Montessori is the place or principle where you don't limit any kids but create a curiosity in them for learning things ahead.Younger one 3 yrs Old, all she could tell was she slept well in school than any thing else. Now in her new school she says numbers/words with in a month. I am happy that i pulled off my kids from this school. Besides,  this is a great day care, highly secured and process Oriented.But for authentic Montessori I would not recommend.",business
,business
,business
,business
,business
Great sailing program.Amazing place in the community.My kids take sailing lessons here. They are wonderful and it is a nice facility with amazing staff! ,residential
,business
"Very cool food coop. Visited yesterday because we were just walking by. Friendly staff and a nice selection of organic grains and dried fruits (bring your own jars, people! They have jars for sale if you forget) and refills on Down East Cleaners. I wish I lived closer so I could shop here more. There’s cereals, oatmeals, flour, pastry flour, prunes, raisins, and some prepackaged things like tahinis and sauces. All volunteer run.Great food, great people.  I get all my organic grains that I need for baking my own bread there for a reasonable price. I also like the philosophy of the grainery and the fact that you work instead of just paying for membership. So everyone is involved of making it better.",business
,business
,business
"Really nice place, they have a lot of great programs on for parents and kids and the staff are all lovely people. There is a nice playground which is open to all and fully fenced off and safe for smaller kids.",business
"Really nice place, they have a lot of great programs on for parents and kids and the staff are all lovely people. There is a nice playground which is open to all and fully fenced off and safe for smaller kids.",business
,business
Great sailing program.Amazing place in the community.My kids take sailing lessons here. They are wonderful and it is a nice facility with amazing staff! ,residential
"This little gallery is participating in supporting and exposition of terrific, local photographers. Get in there you hipsters!The ViewPoint Gallery is a contemporary photography collective and gallery. This gallery has a new show monthly which always includes a reception and artist talk. A great place to view the printed image and discuss with any of the artists about their work; intimate and invaluable.
They have monthly print reviews to which you are invited either as a submitter or just to participate in the process. Something I look forward to attending sooner rather than later. Drop in sometime!The pictures are very amazing Love Dalhousie My wife is the owner 😊 Thornbloom is a fun home decor and housewares store. It reminded me of a Bowring type store but a little higher quality merch. I'd rate it moderately expensive, depending on the items, but at the same time you don't need to own a million dollar condo downtown to afford shopping there.

We went in late November so the store was in full on Christmas mode. It was beautiful! Very festive. Staff were friendly. All in all a good shopping experience.A little pricey but beautiful selection of decor and I especially loved their high quality & gorgeous bedding! Friendly staff! Will be buying more from here next visit!We've been dealing with Debbie and her staff at Thornbloom for more than 20 years in three locations, and they are our first choice for anything we need in our home, from a fine and durable coffee table (our first purchase) to kitchen ware, table ware, bedding of all sorts, and towels (our latest buy). We recommend them highly. -  Pat and Janice",business
"I am attending both group and individual therapy here and have never had a better relationship with the faculty of any mental health treatment center. You get back what you put into therapy. They are incredibly helpful and very supportive.Unique among treatment programs I've experienced because they force you to sign away your basic rights as a patient to participate in their program, when you're at your most desperate. Would not recommend to anyone. Feels as though I've been taken advantage ofA bit of a wait to see someone, but well worth it. Helped me through a very difficult time in my life. Scott was very accommodating and worked with me to find the best insurance option for my small business. I would definitely recommend this company to anyone.We switched to Stanhope Simpson 2 years ago and are so happy we did! Their staff is extremely knowledgeable (plus super friendly) and provides suggestions and options to make sure you are covered properly, but not paying more than you should be. They really know the industry! Their customer service is outstanding. Sometimes I would email a question and get an answer back within minutes. Highly recommend Stanhope Simpson!Jennifer has been so incredibly patient and helpful over the last couple of months! 
We ultimately decided to go with another insurer due to a significant price difference (and a student budget!) and ease of having our home and auto insurance together with the same insurer, but I will not hesitate to reach out to Stanhope Simpson for our future insurance needs. 

I felt genuinely taken care of and I really appreciated that. 

Thanks for restoring our faith in great service! Stacey was very helpful to get me placed in a good job!  Then she followed up after I started a new job to make sure I was fitting in and satisfied with the work. I would enlist her help again when the need arises!  Recommended!Working with talent works was an easy and wonderful process. They found me a position extremely quickly, and the staff are lovely and always quick with their communication. An overall great experience!Great staff and placements. Stacey was attentive and considered of my placements. I would recommend them if you are looking for part-time work or a flexible schedule.    We have used Roy twice to sell our home and to sell my mom's home on her passing.  Roy exhibits professionalism, courtesy, understanding and assists you in making decisions that are right for you with his vast knowledge of the real estate market and current trends.  He's to the point and up front in providing you with his advice.  His personality and smile, along with his many years' experience made selling both these properties just that much easier.  Would recommend him to any of our friends and family for sure.  Thanks Roy!!!!!Roy has wings hidden beneath those jackets.  Throughout the process of selling our home of 45 years, he became the essence of calm and reason in a storm of emotion.   We  have gained such insight into and appreciation for the far-reaching spider web of activity that goes on behind the scenes of selling a house.     I have also learned that selling a house is not just about selling a house - Roy became our educator, our sounding board, our cheerleader, our confidant, our link to necessary services, my psychologist.     A few of those attributes you can learn; the important ones are innate.    We are decent people who are delighted we chose Roy as our agent and delighted to learn that he is also a decent person who cares about his clients, has the obvious  respect of his peers, and the utmost gratitude of his many happy ""sold-iers"".  A+++ Roy.   Happy to add our most sincere thanks to that list!

Connie and Garry Brown My wife and I met Maged at an open house while doing some house hunting for family moving to the area.  Right away, his professionalism, sincerity, honesty and charming personality drew him to us.   While communicating with Maged during this process,  we knew right away that we were going to use Maged to sell our own house when the time came.  Within a couple of months we made the decision to sell.  Maged was very attentive to all of our needs and was extremely supportive through the whole process.  Our house was listed on a Monday and the next day, we had 3 offers and closed the deal at above asking.  We firmly believe that his contacts, his photographer and his professionalism led to the quick sale.  Maged was an absolute pleasure to work with in every aspect of the process.  Thank you so much for everything you did to make this such an enjoyable time for us!    Darryl and Tracy""I had the pleasure of working with Maged Aly. I was very impressed by his professionalism, personal attention and punctuality. When I was searching for a real state investment, Maged was able to accurately grasp what I was searching for and provided me with available market opportunities that perfectly fit my requirements. Maged carefully and patiently assessed several opportunities with me until we were able to find the opportunity that best matched what I was looking for. Maged immediately dealt with the sellers and his agent professionally and competently, while keeping me engaged in the process. Throughout the whole process, I felt Maged's first priority was to look out for my best interest. Thanks Maged and I look forward to more business dealings with you.""Maged recently helped my parents with the purchase of their new home and they only had great things to say about him. Our biggest concern was getting a bad deal or being taken advantage of, and I can honestly say I couldn't be more pleased with having Maged as their realtor. I am also writing this review on behalf of my parents since they don't have a google account and this is what my Dad had to say ""Maged is a very hard working person. He is a good negotiator and managed to get me a very good deal on the new house. For all my future buying and selling of property, I will keep Maged as my preferred realtor. At no point did I feel pressured and I felt Maged took adequate time to understand and then cater to what my wife and I were looking for. I will also be recommending him to others.""  Rhonda is excellent to deal with. She has strong attention to detail that can make a big difference when selling your home.  Easy to work with! I was very happy with her service.",business
"Great place to go for bowling, birthday parties or to get some great food.Owner did ALOT of work in recent years and really brought the place back to life. Lots of parking.Not a  bad spot. We took the kids there to meet with friends. They had a good time. Would have been nice if they had guides so as to minimise the many many gutter balls! Staff was super friendly. Ample parking and an arcade to boot as well! There are a few other stores attached to the front of this building.",business
"An amazing resource on the Eastern Shore where one learns about nature,  traditional and eco-friendly farming and construction methods.  A great bike workshop, outdoor pizza oven, indoor meeting room...regular community events.  Well worth a visit.",business
Halifax RecConnect provides wonderful community support and a variety of helpful programs and services.Beautiful recreation centerGreat place for sports,business
"Great place to go for bowling, birthday parties or to get some great food.Owner did ALOT of work in recent years and really brought the place back to life. Lots of parking.Not a  bad spot. We took the kids there to meet with friends. They had a good time. Would have been nice if they had guides so as to minimise the many many gutter balls! Staff was super friendly. Ample parking and an arcade to boot as well! There are a few other stores attached to the front of this building.",business
,residential
"This school is not only stressful but the teachers are awful. Some teachers are amazing and perfect in my opinion an know how to handel hard situations but most teachers dont know what they're doing and force stress upon young kids who shouldn't even know what stress is! The vice principle hates kids and she inflicts fear in kids, she is now a teacher and god bless the kids who are in her class. They force the kids to go outside and refuse to let them use the bathroom in fear that the kids will skip recess because it is extremly cold outside. 

The after school programe is AMAZING but then all the good teachers left so now the ones running the after school program have no idea what to do beacuse they're new and its PANDEMONIUM! One teacher kicked a kid in the face because he was break dancing and told her to walk it off. 

I'm writing from my own personal expirience and i think they should step it up a notch, do better job please!Has to be the worst special needs school  I ever sent my child to or intrusted my son to them 
The PA are uncaring unprofessional and lacking anytype of experience when IT comes to tube feeds or anytype of interactions with the other children 
Which was very important to me .
Spending time in a small room with dim lighting isnt my idea of socializing sorry this school gets a 1 star I would give none if that was a option!! 
I have enroĺled my child in the ENGLISH school and omg what a big big big difference there caring kind and the experience I am searching for when it comes to my child with complex needs !! 
I am not sure where all the money goes in the french school system but its not spent on the special need program thats forsure ...... Think really hard before you put your child into this school of they have anytype of learning or complex needs because they surly wont get it here also the school is run by a bunch of bamboons they know nothing what it takes to look after a special need child the school went down hill when original principal Kevin left to teach at another school !! God bless anyone who embark on this schoolExcellente école",business
,residential
"There are so many options for everyone I have come in with, the wildcard pizza and salad options are both always great. They're also really good with helping with different options to accommodate all of my allergies! Has become a regular spot my family.What I love about this place is you don't need to be vegan or vegetarian to enjoy the food. Their menu has something for everyone! The portions are generous, prices are on par with other veg spots around, and they offer daily specials which are always delicious! My only complaint would be the interior of the restaurant is pretty stuffy in the summer time. Not sure if they have A/C or maybe it was broken the day we were there but it was so muggy we opted to sit outside (in the rain) to escape the heat. Food wise though, the place is incredible!The food was so good... I didn't think a salad could taste that amazing, but it did! 😍🥰",business
"In the past month, we've been in to the store 3 times to use the print and copy services at this location. Each time there has been an issue with attachments not working or the files being too big for the print me app that an employee had to help us each time. Thankfully for us that super helpful employee was Dru! Dru, you saved us so much time and frustration; thank you so so much for all your help, knowledge and friendly service. I was so happy to see that you were working the second and third times we visited the store because I knew we would have everything done quickly, efficiently and from someone who has great customer service.Frustrating experience at Staples today. I’m not a regular customer so I’m not super familiar with their print services but as a designated Purolator drop-off location, I will occasionally drop packages there. During a previous visit, I was told how to email a label for printing. I completed this step prior to arriving to expedite the process. 

There was a line when I arrived with 2 people in front of me and several people followed behind me. At one point, the gentleman behind the counter asked me to wait at the shipping counter if I had a parcel. He called over for extra help and the other associate proceeded to help everyone in line but me. Benefit of the doubt - maybe the other associate didn’t know how to do shipping? Fair enough. 

When the first associate finally came over, I was told that I should be printing the label myself. I explained that on a previous visit the associate looked after that part but I was happy to learn for future visits if he could show me. He said he could show me if I “want to wait behind everyone else in line”. I didn’t get upset but I must’ve said something sarcastic because he finally decided to be helpful and printed the label I had prepared ahead of time.

Now, I fully understand retail and that the store doesn’t technically make any money from Purolator and FedEx drop-offs. And maybe the staff have been told not to give any priority or proper customer service to their shipping customers. I would think Purolator and FedEx would be interested in knowing this if that were the case. 

End of the day, my parcel got shipped (or will be, I guess) but I’m no further ahead in my understanding of how this process works. If they want to be helpful and print labels for customers, I’m very confused at this interaction. If I’m supposed to print my own labels, I’m no further ahead after today either. So, I’m likely destined for a future experience very similar to the one I had today...Absolutely great customer service!  Went there to do some printing/copying...machine jammed up so the staffer not only made our copies for us but gave us some bonus copies for free for our trouble/inconvenience.  So great to exceed expectations and be willing to do so without any request or complaints - just did the right thing!  As businesses should!  So good!!!  Thank you Staples!!! A few days ago, I ordered an arrangement of roses from Flower Trends, for my moms birthday. She absolutely loves them! Flower Trends is my go-to flower store, for every occasion. They have the best quality flowers, of course, but what I like the most about them is they are experts at customer service and delivering value. They will go the extra mile for you, every time. Thank you Flower Trends Florists.Roxanna designed the most beautiful flower arch, bouquets and boutonnieres for our wedding this August! She was amazing to work with and really listened to what we were looking for. Thank-you so much! We loved the flowers on our wedding day.Flowers were apparently lovely and delivery very prompt. Will order again from this florist. Excellent store for the young budding reader. With sections clearly labeled to help you find the age appropriate novels for your children. Great selection of books, novels, toys and plush toys to stimulate the imagination of the children.Great selection of books, service was great.  The sales person was helpful and mentioned that they could order certain selections in if they didn't have them in store.  The toy selections was not as extensive as the books, but there were different items that I didn't see in other stores.Great service and a wide selection of items
 Books, toys, and lego to name a few. Certainly store for any adult interested in finding items to help enlighten children. When I first walked in I didn't expect much considering the past few times I got my nails done at different places they butchered them and were over priced garbage. These guys at T.A Nails know exactly what they are doing!! My nails are so shiny and smooth! The guy who did them for me was very nice as well!! I only paid 60 bucks and it was well worth it in my opinion. I WILL be going back!i would rate this place a five after going a few hours ago! The service was great and he was always asking how i was doing and telling me what he was about to proceed with. The place was VERY CLEAN and you know that because right after getting them done and dried they brush off the access and ask you to go wash your hands. (It took around 45 minutes for them to be complete) He was not one of those people who talked to the other worker the whole time or one  of those people who didnt talk at all, he started conversations when necessary and told me advice on maintaining the nails. Most of all I LOVE THEM!This place is amazing for getting nails done.the people will treat you like family, and the employees are super nice!! I found the great deal they advertised and purchased it. It was amazing.Perfect day to take the bus over! Wherever I went, I received good help in the stores. The heat outside also helped. :)The Woodlawn plaza is a good place they have the Giant tiger / Staples the bargain barn and lots of other shops there I go there a couple times a month to shop for things. I've been going here for years now, and from eye exams - to frames, lenses, and contacts they've been amazing all around. 
Great quality products and always friendly service.My 90-yr-old parents (both with dementia) didn't even buy their glasses at Vogue, but when they got broken, Vogue fixed them anyway and didn't even charge us anything!  They seemed genuinely concerned about helping out someone in need, and were just super nice people.  Needless to say, when Mom needed new glasses, we went there and they were very kind and patient with her.  These folks not only know how to provide good best customer service but how to be really decent human beings, tooWhat an amazing experience! The staff was friendly and very helpful and the prices are fantastic! I left very happy and feeling like I got a great deal on something I needed to buy. They were also able to get my glasses done very fast and were very organized and efficient. World Gym Dartmouth is an amazing gym with the best trainers and great equipment. 

I have been doing personal training there since the day it opened with Aaron McDonald. I actually left my previous gym to follow him here as we have been a team over 14 months now and he will always be  my trainer to keep me on track as he and I both know I need the accountability to stay on track. In a year I have lost 70 lbs with his help. He takes his job to heart and truly wants to see his clients reach their goals. If something isn't working, he will change the plan to fit you so the goals can be reached.  The equipment that they have has allowed Aaron to be able to push me to my limits by targeting certain muscles to get the results that I desire and to allow me to reach my goals. I am so thankful that I have met Aaron and that he has become such an important part of my life. I will always be grateful to him as he has helped changed my life for the better forever and that is something I can never repay him for. If you want results and will be true to yourself then I recommend Aaron as you will get those results if the work is put in that needs to be done! Aaron can't change you but he can help guide you so you can change you to get to your goals!I'm so excited this gym has opened! Brand new and the equipment is great! Lots of different pricing levels starting at only $6 bi-weekly for the basics which is enough unless you're into serious training. Childcare offered on site during your workout. No-hassle refund and cancellation policies. Great rates on personal training compared to other gyms in town. Keep it up!Love this gym !! It's a great atmosphere and its building a great community Dr Cruz is a highly skilled professional, who not only offers excellent eye health support,  but has an excellent ""Newfoundland"" caring personality. He doesn't talk at you, but discusses each concern in a caring personable manner. You feel he really cares. Dr Cruz has taken excellent care of us for many years. You can take his counsel to the bank. Gene and Marilyn Antle. Excellent customer service, and excellent haircutWas not there This place is magical. I love to see food be treated the right way. Take what you will eat and that's all. No huge packs no waste, beautiful. Better yet its way cheaper to buy some items here. 👍Lots of gluten and dairy free products, always new products and very well laid out store. Love shopping there and excellent staff.Bulk Barn is a go-to shopping destination for me. I find all the unusual stuff I'm looking for, in bulk, which I can put into my own containers and pass on the plastic bags. I find the prices reasonable and the quantities purchased are completely up to you. I've never been disappointed shopping at Bulk Barn. And if you're looking for something uncommon to satisfy a particular diet, in all likelihood, you'll find it here. Some of the not-so-common things I purchase, for example, are Buckwheat Honey, Corn Flour, Arrowroot, Brown or White rice flour, xanthan and guar... plus a whole section of candies and treats if you feel like being a little on the dietary wild side. Check it out! (Yes, this is an unsolicited, objective review!) A great service  very happy with what I got done .   friendly  professional and great quality  
My no1 choice for any denture work 

Thank you Mr Crowell Bright, clean store with lots of selection.   I don't sew near as much as I used to so I can't comment on the prices.Really great staff and management. A pleasure to deal with!Great store. Friendly staff and well laid out. My son has been going here since he was 5 months old and he LOVES it. He has learned so much and the staff are excellent! Highly recommend!Way over priced for the quality of care. My daughter is sent home almost daily and I'm left to pay a baby sitter and the daycare bill.Both of my kids spent the entire duration at this daycare and I can't say enough great things about the staff and the facilities there. Amazing group of people working there. They prepared both of my children for school and they made a lot of great friends there. Great location and very flexible and caring atmosphere. The Tiger is always great fun for shopping. The selection of products is excellent, you can find things here that are unique to the store, and priced for great value. The clothes are stylish, and affordable; the produce mostly Canadian, which makes me happier to spend there; and there's a lovely range of gifts and goodies all year round.good prices  watch  out for the  veg  they can be outLove this Giant tiger.  Staff friendly and helpful. Staff is super helpful and knowledgeable. Great experienceThe Sally's Team is always Friendly & Helpful.The staff are so nice, and extremely helpful! I don’t usually write reviews but you guys rock, love my hair extensions ;) Not a bad place but they do not offer direct billing to your insurance company which is a minor inconvenience. But the receptionist as well as the doctors there I have had a very good experience with.",business
,business
,business
"My kid went here like a decade ago and we had an awful experience. They served the kids cheese on buns and my kid threw up when he came home! The playground equipment was filthy and my kid was full of dirt on that day! The staff were very mean! And the hygiene was awful indoors too! They also gave my kid a nap when he was four years old and he could barely sleep that night! Never again! If you're a parent, get a refund ASAP!",business
,residential
